Label,Threat_v2,Flow Packets/s,Flow Bytes/s,Flow Duration,Total Fwd Packets,Total Backward Packets
BENIGN,ALERT: HIGH_PACKET_RATE,8474.576271,0.0,236,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,3012.048193,0.0,664,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,11695.90643,0.0,171,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,3305.785124,0.0,605,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,6410.25641,0.0,312,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,8928.571429,0.0,224,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,2747.252747,0.0,728,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,10050.25126,0.0,199,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,14925.37313,0.0,134,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,6079.027356,0.0,329,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,9523.809524,0.0,210,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,8620.689655,0.0,232,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,11904.7619,0.0,168,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,9009.009009,0.0,222,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,7751.937984,0.0,258,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,3558.718861,0.0,562,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,10309.27835,0.0,194,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,1605.136437,0.0,1246,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,4866.180049,0.0,411,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,3738.317757,0.0,535,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,6250.0,0.0,320,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,9259.259259,0.0,216,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,4504.504505,0.0,444,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,4434.5898,0.0,451,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,7299.270073,0.0,274,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,8368.200837,0.0,239,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,5076.142132,0.0,394,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,5617.977528,0.0,356,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,7547.169811,0.0,265,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,6349.206349,0.0,315,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,5649.717514,0.0,354,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,7352.941176,0.0,272,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,7299.270073,0.0,274,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,5524.861878,0.0,362,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,7352.941176,0.0,272,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,3496.503497,0.0,572,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,3552.397869,0.0,563,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,6309.148265,0.0,317,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,4149.377593,0.0,482,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,8130.081301,0.0,246,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,666666.6667,12300000.0,3,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,16129.03226,96774.19355,124,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,21052.63158,126315.7895,95,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22727.27273,136363.6364,88,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,13986.01399,83916.08392,143,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,666666.6667,4000000.0,3,1,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,2000000.0,12000000.0,1,1,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,333333.3333,2000000.0,6,1,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18264.84018,894977.1689,219,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,666666.6667,4000000.0,3,1,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,30769.23077,184615.3846,65,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,37735.84906,226415.0943,53,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,24691.35802,148148.1481,81,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,43478.26087,260869.5652,46,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,29850.74627,179104.4776,67,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,40816.32653,244897.9592,49,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,25641.02564,153846.1538,78,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,24096.38554,144578.3133,83,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,30303.0303,181818.1818,66,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18018.01802,108108.1081,111,1,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,17699.11504,106194.6903,113,1,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,11976.0479,778443.1138,334,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,14035.08772,940350.8772,285,2,2
BENIGN,ALERT: HIGH_PACKET_RATE,17699.11504,0.0,113,1,1
BENIGN,ALERT: HIGH_PACKET_RATE,17857.14286,0.0,112,1,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,619047.619,27900000.0,21,13,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,111111.1111,2055555.556,18,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,40816.32653,244897.9592,49,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,666666.6667,4000000.0,3,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,2000000.0,12000000.0,1,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,666666.6667,4000000.0,3,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,40816.32653,244897.9592,49,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,41666.66667,250000.0,48,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,666666.6667,4000000.0,3,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,500000.0,3000000.0,4,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,666666.6667,4000000.0,3,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,1000000.0,6000000.0,2,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,666666.6667,4000000.0,3,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,2000000.0,12000000.0,1,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,41666.66667,250000.0,48,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,2000000.0,12000000.0,1,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,666666.6667,4000000.0,3,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,500000.0,3000000.0,4,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,666666.6667,4000000.0,3,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,500000.0,3000000.0,4,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,41666.66667,250000.0,48,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,764705.8824,38200000.0,17,13,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,3398.470688,158028.887,1177,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,14388.48921,784172.6619,278,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,10695.18717,850267.3797,374,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,41666.66667,250000.0,48,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,41666.66667,250000.0,48,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,21857.9235,1464480.874,183,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,21621.62162,1448648.649,185,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,17021.2766,1140425.532,235,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,17167.38197,1150214.592,233,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20833.33333,1395833.333,192,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,16260.1626,1089430.894,246,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20100.50251,1346733.668,199,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20304.56853,1360406.091,197,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,15748.0315,1055118.11,254,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,15873.01587,1063492.063,252,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,21390.37433,1433155.08,187,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,17391.30435,1165217.391,230,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,16460.90535,1102880.658,243,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,16806.72269,1126050.42,238,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,3703.703704,300000.0,540,1,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,4123.71134,486597.9381,485,1,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,40540.54054,243243.2432,74,3,0
BENIGN,ALERT: HIGH_PACKET_RATE,15384.61538,92307.69231,130,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,25316.4557,151898.7342,79,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,30303.0303,181818.1818,66,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,71428.57143,428571.4286,28,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,90909.09091,545454.5455,22,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,45454.54545,272727.2727,44,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,32786.88525,196721.3115,61,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,111111.1111,666666.6667,18,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,28571.42857,171428.5714,70,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,16736.40167,2376569.038,239,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19512.19512,2341463.415,205,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,24844.7205,1291925.466,161,2,2
BENIGN,ALERT: HIGH_PACKET_RATE,16260.1626,97560.97561,123,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,52631.57895,315789.4737,38,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,17094.01709,102564.1026,117,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,27397.26027,164383.5616,73,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19417.47573,116504.8544,103,2,0
BENIGN,ALERT: HIGH_BYTE_RATE,256.1393398,372458.6175,31233,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,230.7185234,383223.4674,30340,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,260.5099482,378618.646,30709,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,258.5064788,375706.8537,30947,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,222.0671277,368853.4991,31522,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,252.0478891,366320.1008,31740,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,363.5372171,528355.9029,22006,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,265.9839745,386574.4589,30077,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,206.2611725,266466.5169,43634,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,232.6818242,386484.51,30084,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,265.9132458,386471.6636,30085,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,218.3678563,362709.0092,32056,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,311.1581306,361783.5584,32138,8,2
BENIGN,ALERT: HIGH_BYTE_RATE,217.3103191,360952.4401,32212,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,378.1512605,488781.5126,23800,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,229.5684114,444865.3199,26136,4,2
BENIGN,ALERT: HIGH_BYTE_RATE,266.920877,443355.5767,26225,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,308.3445751,448140.2968,25945,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,307.2668613,446573.9745,26036,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,648.7889273,838163.2065,13872,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,611.7455139,790307.2322,14712,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,435.5822282,562723.8409,20662,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,427.3910153,552141.7039,21058,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,333.7783712,431204.5691,26964,6,3
BENIGN,ALERT: HIGH_BYTE_RATE,331.5405585,428313.5637,27146,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,118.8401204,153528.2311,75732,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,116.1155479,150008.3861,77509,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,86.04582555,142922.1162,81352,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,125.738715,162440.4487,71577,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,122.7713588,158606.9543,73307,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,158.388958,263219.8212,44195,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,180.9340721,263100.7577,44215,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,129.7016861,167560.1672,69390,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,132.0364421,170576.4124,68163,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,124.3980025,206731.7091,56271,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,113.8757615,165504.1849,70252,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,153.4867063,198390.095,58637,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,135.9827302,197735.8875,58831,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,141.4502184,205686.2988,56557,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,119.4172439,198454.3997,58618,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,136.4326279,198390.095,58637,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,374.8750417,484546.8177,24008,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,374.8906569,484567.0013,24007,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,321.9315895,468128.7726,24850,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,288.826539,479988.4469,24236,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,326.038228,474100.3383,24537,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,198.2335191,256227.8364,45401,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,197.745699,255597.3019,45513,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,130.4412642,216662.9398,53664,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,164.6210971,212672.1662,54671,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,100.4232121,166889.0324,69705,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,126.2740146,209741.1383,55435,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,354.5201317,588857.9387,19745,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,342.7172583,569253.366,20425,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,340.9976617,566397.1161,20528,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,290.0232019,481728.5383,24136,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,328.4611595,477377.2376,24356,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,323.5068139,470176.7156,24729,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,333.4583802,484640.0734,23991,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,331.5237661,481828.3536,24131,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,579.076052,748101.9174,15542,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,439.7261134,730008.1663,15919,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,125.3407702,182073.1363,63826,7,1
BENIGN,ALERT: HIGH_BYTE_RATE,140.5349698,181555.566,64041,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,93.59352333,181275.0558,64107,5,1
BENIGN,ALERT: HIGH_BYTE_RATE,105.7897203,175716.7254,66169,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,76.27837794,110918.2963,104879,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,136.7908858,227209.6613,51173,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,136.761488,227160.8315,51184,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,156.304951,227169.7081,51182,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,136.7321027,227112.0227,51195,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,191.6810427,318382.212,36519,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,94.45992538,137285.694,84692,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,105.3696367,122513.2766,94904,8,2
BENIGN,ALERT: HIGH_BYTE_RATE,110.4280929,142734.445,81501,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,94.99783616,122726.649,94739,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,339.731612,493757.4316,23548,5,3
BENIGN,ALERT: HIGH_BYTE_RATE,92.03971514,133837.2508,86919,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,102.6869759,132728.6211,87645,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,97.84629434,126471.7713,91981,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,103.9352483,151134.843,76971,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,99.20744276,128231.1313,90719,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,98.4434989,127243.6914,91423,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,460.3446008,765026.963,15206,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,590.4349537,763169.9797,15243,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,103.7398205,150850.6665,77116,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,267.0137846,388071.1592,29961,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,266.9615957,443652.0346,26221,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,341.9582811,442000.076,26319,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,227.1031373,377218.311,30823,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,204.9240317,340378.8167,34159,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,308.5467448,398608.1114,29169,6,3
BENIGN,ALERT: HIGH_BYTE_RATE,108.8814608,126661.8033,91843,8,2
BENIGN,ALERT: HIGH_BYTE_RATE,140.5283867,233417.6504,49812,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,176.532894,228060.8842,50982,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,137.28182,228025.103,50990,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,157.4121443,228778.8753,50822,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,174.3240102,225207.2519,51628,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,173.7015807,224403.1421,51813,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,139.1373484,231107.1358,50310,6,1
BENIGN,ALERT: HIGH_BYTE_RATE,157.4648165,228973.5262,50805,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,156.8166226,228030.9713,51015,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,448.6819966,652439.7084,17830,5,3
BENIGN,ALERT: HIGH_BYTE_RATE,131.0910521,217742.2375,53398,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,163.4855111,237605.7547,48934,5,3
BENIGN,ALERT: HIGH_BYTE_RATE,191.837322,278955.4458,41702,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,191.8143237,278922.0035,41707,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,167.4641148,278301.4354,41800,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,215.3110048,278301.4354,41800,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,251.6718199,418026.8929,27814,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,251.2743198,417151.2671,27858,6,1
BENIGN,ALERT: HIGH_BYTE_RATE,346.536369,402917.8362,28857,8,2
BENIGN,ALERT: HIGH_BYTE_RATE,368.0917074,611400.326,19017,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,368.5956506,612237.3756,18991,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,364.1092328,604785.4356,19225,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,419.9695522,610373.2479,19049,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,472.9871768,611046.8783,19028,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,417.6455234,606995.5625,19155,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,238.2583316,346457.3964,33577,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,235.1488786,341935.8631,34021,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,235.1903572,341996.1782,34015,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,234.7900097,341414.0228,34073,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,236.4314611,305443.1776,38066,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,170.9944549,284021.7896,40937,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,163.6125654,271760.4712,42784,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,303.3060358,391837.6976,29673,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,189.9876508,276123.302,42108,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,189.9560727,276077.4071,42115,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,229.6964725,381328.9582,30475,6,1
BENIGN,ALERT: HIGH_BYTE_RATE,295.0374698,343040.0661,33894,8,2
BENIGN,ALERT: HIGH_BYTE_RATE,189.0299612,366119.5299,31741,5,1
BENIGN,ALERT: HIGH_BYTE_RATE,219.2158336,364117.4997,31932,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,213.375602,354416.875,32806,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,245.0980392,316639.4336,36720,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,190.7512876,316674.3876,36697,6,1
BENIGN,ALERT: HIGH_BYTE_RATE,245.1915218,316760.2027,36706,7,2
BENIGN,ALERT: HIGH_BYTE_RATE,152.7850533,253775.9735,45816,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,204.5049519,339682.7252,34229,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,148.3899688,246475.7382,47173,5,2
BENIGN,ALERT: HIGH_BYTE_RATE,233.5834623,339484.3645,34249,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,161.8155707,235178.7051,49439,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,140.0462153,203539.6681,57124,6,2
BENIGN,ALERT: HIGH_BYTE_RATE,113.1061784,164385.6921,70730,5,3
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,49180.32787,295081.9672,61,1,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,48387.09677,290322.5806,62,1,2
BENIGN,ALERT: HIGH_PACKET_RATE,37974.68354,0.0,79,1,2
BENIGN,ALERT: HIGH_PACKET_RATE,42857.14286,0.0,70,1,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,666666.6667,41300000.0,3,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE | ONE_WAY_FLOOD,565217.3913,127000000.0,46,26,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,15094.33962,754716.9811,265,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,15810.27668,1059288.538,253,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,30612.2449,500000.0,98,3,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,29411.76471,176470.5882,68,1,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,37735.84906,226415.0943,53,1,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,11869.4362,145400.5935,337,3,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,125000.0,1541666.667,24,2,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,54545.45455,672727.2727,55,2,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,34482.75862,206896.5517,58,1,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,37037.03704,456790.1235,81,2,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,43478.26087,536231.8841,69,2,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,43478.26087,260869.5652,46,1,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,44444.44444,266666.6667,45,1,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,42553.19149,255319.1489,47,1,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,58823.52941,352941.1765,34,1,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,39215.68627,235294.1176,51,1,1
